time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,temp,humidity,pressure,altitude,fix_q,sat,lat,long,gps_alt,gps_speed,telem_signal
1227.745,36.036,12.641,-9.295,-0.301,0.719,-0.438,-0.007,-0.063,-0.001,89.355,18.813,997.361,-17.65,1.0,6.0,38.636,-90.228,447.507,2.122,-39
1228.162,37.219,12.779,-10.826,-0.3,0.722,-0.441,-0.003,-0.071,-0.001,89.355,18.867,997.383,-17.781,1.0,6.0,38.636,-90.228,447.507,2.122,-40
1228.581,37.568,12.837,-10.588,-0.311,0.711,-0.428,-0.001,-0.071,0.007,89.373,18.91,997.405,-17.788,1.0,12.0,38.636,-90.228,447.507,2.122,-40
1229.005,37.413,12.72,-10.824,-0.297,0.732,-0.433,-0.004,-0.072,-0.0,89.336,19.228,997.37,-18.131,1.0,12.0,38.636,-90.228,447.507,2.122,-39
1229.428,37.411,13.038,-10.726,-0.306,0.731,-0.435,-0.007,-0.066,0.001,89.318,18.944,997.336,-17.141,1.0,12.0,38.636,-90.228,447.507,2.122,-39
1229.845,37.317,12.626,-10.647,-0.31,0.717,-0.437,-0.003,-0.064,0.002,89.336,19.14,997.358,-17.87,1.0,4.0,38.636,-90.228,447.507,2.122,-39
1230.264,36.575,12.445,-9.54,-0.304,0.718,-0.446,-0.007,-0.068,-0.006,89.392,19.069,997.333,-17.178,1.0,4.0,38.636,-90.228,447.507,2.122,-39
1230.685,37.031,12.243,-10.329,-0.302,0.728,-0.434,-0.006,-0.067,-0.004,89.382,19.047,997.345,-18.283,1.0,4.0,38.636,-90.228,447.507,0.658,-39
1231.104,37.423,12.928,-10.745,-0.296,0.718,-0.439,-0.007,-0.072,0.001,89.401,19.411,997.39,-18.367,1.0,4.0,38.636,-90.228,447.507,0.658,-40
1231.525,36.872,12.386,-9.915,-0.303,0.717,-0.434,-0.002,-0.06,0.001,89.419,19.024,997.358,-17.744,1.0,6.0,38.636,-90.228,447.507,0.658,-39
1231.942,36.675,12.743,-9.98,-0.31,0.727,-0.427,-0.008,-0.066,0.0,89.456,19.421,997.344,-17.635,1.0,6.0,38.636,-90.228,447.507,0.658,-40
1232.36,36.958,12.474,-10.408,-0.303,0.715,-0.434,-0.007,-0.068,-0.0,89.447,19.335,997.322,-16.944,1.0,6.0,38.636,-90.228,447.507,0.658,-40
1232.779,37.052,12.626,-10.039,-0.308,0.718,-0.444,-0.003,-0.064,-0.004,89.364,19.074,997.354,-17.842,1.0,12.0,38.636,-90.228,447.507,0.658,-39
1233.205,37.042,12.412,-10.239,-0.311,0.727,-0.442,-0.008,-0.071,-0.005,89.336,19.309,997.347,-16.796,1.0,12.0,38.636,-90.228,447.507,0.658,-40
1233.632,36.84,12.39,-10.208,-0.312,0.709,-0.454,-0.006,-0.065,-0.002,89.373,19.314,997.335,-17.199,1.0,12.0,38.636,-90.228,447.507,0.658,-39
1234.057,36.836,12.241,-10.386,-0.302,0.719,-0.44,-0.001,-0.066,-0.004,89.419,19.258,997.341,-17.405,1.0,4.0,38.636,-90.228,447.507,0.658,-40
1234.481,37.382,12.484,-10.541,-0.3,0.711,-0.446,-0.011,-0.07,-0.003,89.465,19.165,997.348,-17.168,1.0,4.0,38.636,-90.228,447.507,0.658,-39
1234.901,37.27,12.488,-10.213,-0.303,0.718,-0.448,-0.007,-0.069,-0.002,89.392,19.391,997.359,-17.775,1.0,4.0,38.636,-90.228,447.507,0.532,-40
1235.32,37.333,13.352,-10.785,-0.306,0.716,-0.443,-0.002,-0.067,-0.0,89.373,19.538,997.342,-16.69,1.0,4.0,38.636,-90.228,447.507,0.532,-39
1235.741,37.125,12.272,-10.264,-0.303,0.733,-0.442,-0.001,-0.062,0.004,89.392,19.204,997.355,-18.32,1.0,6.0,38.636,-90.228,448.491,0.532,-40
1236.158,36.567,12.618,-9.778,-0.304,0.716,-0.441,-0.011,-0.067,0.001,89.419,19.319,997.377,-17.431,1.0,6.0,38.636,-90.228,448.491,0.532,-39
1236.579,36.938,12.247,-10.414,-0.308,0.716,-0.438,-0.006,-0.067,-0.005,89.364,19.456,997.362,-18.669,1.0,6.0,38.636,-90.228,448.491,0.532,-40
1236.997,37.245,12.574,-10.449,-0.309,0.725,-0.443,-0.004,-0.07,-0.002,89.392,19.33,997.347,-17.578,1.0,12.0,38.636,-90.228,448.491,0.532,-39
1237.421,37.478,12.779,-10.469,-0.298,0.721,-0.434,-0.008,-0.072,-0.002,89.382,19.254,997.346,-17.382,1.0,12.0,38.636,-90.228,448.491,0.532,-39
1237.843,36.885,12.486,-10.559,-0.297,0.724,-0.437,-0.002,-0.075,-0.003,89.419,19.134,997.331,-17.228,1.0,12.0,38.636,-90.228,448.491,0.532,-39
1238.27,36.887,12.38,-9.982,-0.308,0.729,-0.43,-0.005,-0.07,-0.001,89.419,19.351,997.341,-17.601,1.0,4.0,38.636,-90.228,448.491,0.532,-39
1238.689,37.213,12.392,-10.304,-0.31,0.721,-0.436,-0.01,-0.068,-0.004,89.438,19.41,997.366,-17.269,1.0,4.0,38.636,-90.228,448.491,0.532,-39
1239.106,37.376,12.839,-10.714,-0.305,0.725,-0.443,-0.004,-0.07,0.0,89.382,19.188,997.369,-17.294,1.0,4.0,38.636,-90.228,448.491,0.414,-39
1239.525,36.687,12.71,-9.75,-0.306,0.723,-0.437,-0.007,-0.062,0.005,89.41,19.199,997.354,-17.94,1.0,4.0,38.636,-90.228,448.491,0.414,-40
1239.946,36.813,12.6,-9.699,-0.305,0.722,-0.43,-0.009,-0.064,-0.003,89.447,19.673,997.349,-17.323,1.0,6.0,38.636,-90.228,449.803,0.414,-38
1240.367,36.695,12.647,-10.137,-0.31,0.724,-0.44,-0.003,-0.071,-0.002,89.447,19.351,997.354,-16.781,1.0,6.0,38.636,-90.228,449.803,0.414,-40
1240.784,36.934,12.396,-10.333,-0.314,0.728,-0.442,-0.001,-0.066,-0.004,89.456,19.492,997.338,-16.876,1.0,6.0,38.636,-90.228,449.803,0.414,-39
1241.202,37.327,12.998,-10.259,-0.307,0.727,-0.439,-0.005,-0.069,-0.002,89.465,19.421,997.339,-16.537,1.0,12.0,38.636,-90.228,449.803,0.414,-40
1241.626,37.245,12.902,-10.594,-0.309,0.712,-0.452,-0.005,-0.072,-0.001,89.447,19.383,997.335,-17.486,1.0,12.0,38.636,-90.228,449.803,0.414,-39
1242.051,37.331,12.959,-9.674,-0.304,0.72,-0.437,-0.002,-0.073,0.001,89.456,19.509,997.345,-17.249,1.0,12.0,38.636,-90.228,449.803,0.414,-40
1242.472,37.392,12.584,-10.734,-0.304,0.705,-0.441,-0.006,-0.069,0.005,89.447,19.291,997.318,-16.286,1.0,4.0,38.636,-90.228,449.803,0.414,-39
1242.89,36.766,12.39,-9.958,-0.3,0.737,-0.436,-0.004,-0.062,0.003,89.428,19.516,997.365,-18.326,1.0,4.0,38.636,-90.228,449.803,0.414,-39
1243.313,36.805,12.514,-9.687,-0.3,0.734,-0.435,-0.005,-0.065,0.0,89.392,19.314,997.334,-17.05,1.0,4.0,38.636,-90.228,449.803,1.009,-40
1243.731,36.683,12.353,-10.109,-0.3,0.725,-0.439,-0.002,-0.069,-0.002,89.41,19.286,997.326,-16.855,1.0,4.0,38.636,-90.228,449.803,1.009,-39
1244.15,37.162,12.657,-10.372,-0.303,0.722,-0.451,-0.007,-0.072,-0.004,89.419,19.45,997.365,-17.561,1.0,6.0,38.636,-90.228,450.459,1.009,-39
1244.568,37.464,12.987,-10.651,-0.304,0.716,-0.435,-0.005,-0.064,-0.002,89.419,19.57,997.375,-17.337,1.0,6.0,38.636,-90.228,450.459,1.009,-39
1244.986,37.419,12.712,-10.734,-0.306,0.71,-0.452,-0.003,-0.067,0.005,89.392,19.434,997.364,-17.429,1.0,6.0,38.636,-90.228,450.459,1.009,-39
1245.411,37.182,12.582,-10.82,-0.314,0.729,-0.44,-0.006,-0.068,0.005,89.364,19.352,997.34,-16.887,1.0,12.0,38.636,-90.228,450.459,1.009,-39
1245.831,37.207,12.602,-10.469,-0.311,0.723,-0.45,-0.007,-0.065,0.0,89.373,19.663,997.36,-17.721,1.0,12.0,38.636,-90.228,450.459,1.009,-39
1246.25,36.734,12.29,-9.825,-0.31,0.719,-0.453,-0.004,-0.07,-0.005,89.345,19.418,997.383,-17.325,1.0,12.0,38.636,-90.228,450.459,1.009,-39
1246.67,37.084,11.917,-10.594,-0.303,0.721,-0.446,-0.005,-0.07,-0.001,89.272,19.431,997.375,-17.511,1.0,4.0,38.636,-90.228,450.459,1.009,-39
1247.088,37.249,12.906,-10.319,-0.306,0.74,-0.445,-0.011,-0.07,-0.002,89.217,19.35,997.348,-17.958,1.0,4.0,38.636,-90.228,450.459,1.009,-39
1247.506,37.584,12.863,-10.508,-0.306,0.712,-0.433,-0.004,-0.068,0.003,89.18,19.536,997.336,-17.345,1.0,4.0,38.636,-90.228,450.459,1.521,-40
1247.925,37.286,12.894,-10.732,-0.317,0.713,-0.432,-0.005,-0.073,0.004,89.245,19.475,997.339,-17.321,1.0,4.0,38.636,-90.228,450.459,1.521,-39
1248.348,37.47,12.618,-10.82,-0.309,0.72,-0.432,-0.002,-0.065,0.006,89.299,19.469,997.386,-17.724,1.0,7.0,38.636,-90.228,450.787,1.521,-39
1248.765,36.715,12.633,-9.644,-0.302,0.716,-0.429,-0.007,-0.063,-0.001,89.299,19.365,997.359,-17.9,1.0,7.0,38.636,-90.228,450.787,1.521,-39
1249.183,36.846,12.317,-10.312,-0.32,0.721,-0.45,-0.004,-0.071,-0.004,89.327,19.534,997.343,-16.829,1.0,7.0,38.636,-90.228,450.787,1.521,-39
1249.602,37.08,12.869,-10.159,-0.31,0.726,-0.438,-0.016,-0.063,-0.0,89.281,19.311,997.378,-18.636,1.0,12.0,38.636,-90.228,450.787,1.521,-39
1250.027,36.76,12.231,-10.312,-0.303,0.719,-0.435,-0.004,-0.074,-0.042,89.245,19.562,997.312,-16.759,1.0,12.0,38.636,-90.228,450.787,1.521,-39
1250.453,37.119,12.196,-10.229,-0.301,0.723,-0.426,-0.007,-0.073,-0.004,89.226,19.35,997.363,-17.192,1.0,12.0,38.636,-90.228,450.787,1.521,-39
1250.875,37.215,12.433,-10.421,-0.293,0.715,-0.45,-0.007,-0.072,-0.002,89.263,19.594,997.361,-17.972,1.0,4.0,38.636,-90.228,450.787,1.521,-39
1251.292,37.368,12.887,-11.051,-0.307,0.723,-0.431,-0.004,-0.069,-0.0,89.281,19.458,997.364,-17.107,1.0,4.0,38.636,-90.228,450.787,1.521,-39
1251.715,37.011,12.569,-10.111,-0.313,0.717,-0.447,-0.008,-0.064,0.002,89.318,19.495,997.339,-16.579,1.0,4.0,38.636,-90.228,450.787,0.358,-40
1252.131,36.982,12.264,-10.184,-0.308,0.722,-0.458,0.0,-0.068,-0.003,89.336,19.474,997.336,-16.904,1.0,4.0,38.636,-90.228,450.787,0.358,-39
1252.554,37.227,12.731,-10.176,-0.305,0.722,-0.44,-0.007,-0.066,-0.001,89.318,19.157,997.341,-17.846,1.0,7.0,38.636,-90.228,451.444,0.358,-39
1252.971,36.999,12.89,-10.449,-0.304,0.724,-0.427,-0.005,-0.066,-0.001,89.318,19.746,997.361,-17.795,1.0,7.0,38.636,-90.228,451.444,0.358,-39
1253.39,37.048,12.551,-10.298,-0.296,0.72,-0.434,0.0,-0.064,0.005,89.355,19.663,997.342,-17.775,1.0,7.0,38.636,-90.228,451.444,0.358,-39
1253.807,36.838,12.557,-9.939,-0.316,0.717,-0.442,-0.002,-0.066,0.001,89.392,19.593,997.371,-17.822,1.0,12.0,38.636,-90.228,451.444,0.358,-39
1254.231,36.976,12.47,-10.235,-0.305,0.713,-0.446,-0.002,-0.066,0.0,89.373,19.347,997.38,-18.174,1.0,12.0,38.636,-90.228,451.444,0.358,-39
1254.65,36.829,12.616,-9.536,-0.303,0.724,-0.433,-0.005,-0.069,0.0,89.299,19.414,997.384,-18.013,1.0,12.0,38.636,-90.228,451.444,0.358,-39
1255.072,37.074,12.559,-9.921,-0.3,0.711,-0.435,-0.004,-0.067,0.0,89.281,19.551,997.371,-17.588,1.0,4.0,38.636,-90.228,451.444,0.358,-40
1255.491,36.834,12.363,-10.19,-0.291,0.73,-0.443,-0.01,-0.067,-0.0,89.309,19.517,997.338,-17.487,1.0,4.0,38.636,-90.228,451.444,0.358,-39
1255.911,37.04,12.188,-10.461,-0.31,0.723,-0.438,-0.007,-0.072,-0.002,89.309,19.42,997.338,-17.972,1.0,4.0,38.636,-90.228,451.444,3.271,-40
1256.331,37.111,12.883,-10.202,-0.304,0.724,-0.454,-0.007,-0.071,-0.002,89.217,19.596,997.35,-17.813,1.0,4.0,38.636,-90.228,451.444,3.271,-39
1256.752,37.052,12.828,-10.015,-0.299,0.717,-0.44,-0.005,-0.069,-0.001,89.208,19.432,997.363,-17.612,1.0,6.0,38.636,-90.228,449.803,3.271,-39
1257.169,37.237,12.488,-10.565,-0.31,0.718,-0.448,-0.0,-0.064,0.002,89.281,19.502,997.366,-17.017,1.0,6.0,38.636,-90.228,449.803,3.271,-39
1257.589,36.483,12.855,-9.75,-0.308,0.707,-0.446,-0.004,-0.069,0.002,89.318,19.495,997.371,-18.09,1.0,6.0,38.636,-90.228,449.803,3.271,-39
1258.006,36.736,12.233,-9.744,-0.304,0.718,-0.447,-0.007,-0.071,-0.001,89.318,19.73,997.37,-17.047,1.0,12.0,38.636,-90.228,449.803,3.271,-39
1258.426,37.168,12.739,-10.198,-0.309,0.717,-0.441,-0.002,-0.064,-0.003,89.327,19.386,997.348,-17.284,1.0,12.0,38.636,-90.228,449.803,3.271,-39
1258.848,36.931,12.516,-10.104,-0.308,0.727,-0.435,-0.001,-0.067,-0.002,89.318,19.234,997.352,-17.711,1.0,12.0,38.636,-90.228,449.803,3.271,-38
1259.275,37.16,12.547,-10.206,-0.304,0.729,-0.441,-0.003,-0.067,-0.004,89.299,19.387,997.366,-16.877,1.0,4.0,38.636,-90.228,449.803,3.271,-39
1259.694,37.339,13.026,-10.551,-0.301,0.716,-0.443,-0.005,-0.072,-0.002,89.309,19.485,997.352,-17.866,1.0,4.0,38.636,-90.228,449.803,3.271,-39
1260.111,37.574,12.626,-10.924,-0.307,0.714,-0.443,-0.003,-0.066,0.004,89.29,19.687,997.381,-17.534,1.0,4.0,38.636,-90.228,449.803,2.404,-40
1260.528,36.915,12.421,-9.872,-0.306,0.723,-0.439,-0.011,-0.07,-0.001,89.29,19.3,997.362,-17.636,1.0,4.0,38.636,-90.228,449.803,2.404,-39
1260.946,36.371,12.59,-9.271,-0.31,0.713,-0.448,-0.004,-0.056,-0.001,89.309,19.409,997.377,-18.375,1.0,6.0,38.636,-90.228,452.756,2.404,-39
1261.367,37.072,12.453,-10.653,-0.299,0.723,-0.443,-0.007,-0.067,-0.003,89.281,19.535,997.315,-18.205,1.0,6.0,38.636,-90.228,452.756,2.404,-40
1261.784,37.154,12.879,-10.69,-0.295,0.726,-0.443,-0.007,-0.075,0.0,89.226,19.814,997.369,-16.606,1.0,6.0,38.636,-90.228,452.756,2.404,-40
1262.203,37.329,12.423,-10.243,-0.301,0.719,-0.459,-0.003,-0.06,0.002,89.125,19.685,997.41,-18.297,1.0,12.0,38.636,-90.228,452.756,2.404,-39
1262.622,37.013,12.537,-10.349,-0.294,0.723,-0.449,-0.007,-0.024,-0.002,89.116,19.445,997.405,-17.585,1.0,12.0,38.636,-90.228,452.756,2.404,-39
1263.046,37.005,12.669,-10.137,-0.299,0.72,-0.446,-0.014,-0.068,-0.001,89.134,19.549,997.379,-18.325,1.0,12.0,38.636,-90.228,452.756,2.404,-39
1263.471,36.952,12.7,-10.157,-0.297,0.704,-0.436,0.005,-0.069,0.001,89.143,19.549,997.37,-17.43,1.0,4.0,38.636,-90.228,452.756,2.404,-40
1263.887,36.897,12.404,-10.429,-0.296,0.721,-0.459,-0.007,-0.069,-0.003,89.162,19.575,997.371,-18.741,1.0,4.0,38.636,-90.228,452.756,2.404,-39
1264.306,37.245,12.859,-10.455,-0.295,0.714,-0.447,-0.007,-0.07,-0.002,89.162,19.886,997.37,-17.857,1.0,4.0,38.636,-90.228,452.756,1.945,-39
1264.727,37.455,12.694,-10.82,-0.289,0.728,-0.451,-0.009,-0.076,0.004,89.116,19.958,997.347,-17.667,1.0,4.0,38.636,-90.228,452.756,1.945,-40
1265.148,36.94,12.429,-10.421,-0.3,0.721,-0.461,-0.001,-0.061,0.0,89.116,19.626,997.386,-18.066,1.0,6.0,38.636,-90.228,453.412,1.945,-39
1265.567,37.005,12.694,-9.901,-0.297,0.717,-0.435,-0.009,-0.067,0.001,89.106,19.654,997.387,-17.491,1.0,6.0,38.636,-90.228,453.412,1.945,-39
1265.983,37.162,11.976,-10.284,-0.299,0.715,-0.45,-0.005,-0.068,-0.003,89.005,19.612,997.38,-18.517,1.0,6.0,38.636,-90.228,453.412,1.945,-39
1266.404,37.135,12.863,-10.51,-0.294,0.728,-0.453,-0.001,-0.073,0.0,88.923,19.821,997.384,-18.248,1.0,12.0,38.636,-90.228,453.412,1.945,-39
1266.823,36.972,12.908,-10.459,-0.304,0.716,-0.448,-0.007,-0.077,-0.001,88.83,19.802,997.345,-18.139,1.0,12.0,38.636,-90.228,453.412,1.945,-38
1267.25,37.064,12.959,-10.431,-0.302,0.719,-0.455,-0.011,-0.07,0.001,88.83,19.72,997.372,-17.766,1.0,12.0,38.636,-90.228,453.412,1.945,-39
1267.67,37.101,12.973,-10.706,-0.296,0.709,-0.448,-0.009,-0.072,-0.001,88.757,19.901,997.359,-18.87,1.0,4.0,38.636,-90.228,453.412,1.945,-39
1268.086,37.296,12.612,-10.612,-0.3,0.726,-0.46,-0.002,-0.068,0.005,88.794,19.644,997.389,-18.894,1.0,4.0,38.636,-90.228,453.412,1.945,-39
1268.505,36.934,12.773,-10.035,-0.302,0.715,-0.455,-0.006,-0.067,0.001,88.812,19.84,997.364,-17.589,1.0,4.0,38.636,-90.228,453.412,1.752,-39
1268.924,36.699,12.633,-10.054,-0.302,0.721,-0.454,-0.002,-0.066,-0.001,88.748,20.114,997.383,-17.335,1.0,4.0,38.636,-90.228,453.412,1.752,-39
1269.344,36.95,12.259,-10.164,-0.298,0.714,-0.449,-0.01,-0.065,0.0,88.739,19.624,997.382,-18.52,1.0,6.0,38.636,-90.228,454.396,1.752,-39
1269.762,36.858,12.733,-9.581,-0.297,0.72,-0.443,-0.003,-0.064,-0.002,88.683,19.892,997.368,-17.601,1.0,6.0,38.636,-90.228,454.396,1.752,-40
1270.179,37.349,12.59,-10.796,-0.306,0.729,-0.454,-0.004,-0.063,0.004,88.665,20.251,997.354,-17.27,1.0,6.0,38.636,-90.228,454.396,1.752,-39
1270.598,36.844,12.6,-10.074,-0.293,0.732,-0.451,-0.007,-0.056,0.001,88.693,20.403,997.367,-18.561,1.0,12.0,38.636,-90.228,454.396,1.752,-39
1271.018,36.984,12.828,-9.758,-0.299,0.723,-0.452,-0.008,-0.065,-0.001,88.739,20.331,997.344,-18.788,1.0,12.0,38.636,-90.228,454.396,1.752,-38
1271.437,37.068,12.272,-10.363,-0.306,0.702,-0.439,-0.004,-0.06,-0.006,88.73,20.571,997.385,-17.477,1.0,12.0,38.636,-90.228,454.396,1.752,-40
1271.861,37.07,12.229,-10.251,-0.305,0.723,-0.448,-0.007,-0.065,-0.002,88.748,20.653,997.383,-17.79,1.0,4.0,38.636,-90.228,454.396,1.752,-40
1272.281,36.852,12.771,-10.151,-0.301,0.728,-0.446,-0.003,-0.065,-0.001,88.803,20.331,997.375,-17.678,1.0,4.0,38.636,-90.228,454.396,1.752,-39
1272.701,37.011,12.947,-10.145,-0.293,0.73,-0.444,-0.011,-0.073,0.0,88.803,20.238,997.411,-18.329,1.0,4.0,38.636,-90.228,454.396,1.593,-40
1273.117,36.87,12.488,-10.425,-0.306,0.723,-0.449,-0.004,-0.059,0.002,88.785,20.112,997.383,-17.624,1.0,4.0,38.636,-90.228,454.396,1.593,-40
1273.536,36.982,12.739,-10.19,-0.3,0.71,-0.452,-0.009,-0.065,0.002,88.812,20.036,997.365,-18.976,1.0,6.0,38.636,-90.228,454.724,1.593,-39
1273.954,36.991,12.459,-10.104,-0.306,0.724,-0.458,-0.005,-0.068,-0.002,88.84,20.335,997.401,-17.749,1.0,6.0,38.636,-90.228,454.724,1.593,-39
1274.372,36.803,12.529,-10.1,-0.31,0.719,-0.46,-0.002,-0.067,-0.002,88.858,20.155,997.38,-17.506,1.0,6.0,38.636,-90.228,454.724,1.593,-39
1274.793,37.107,12.586,-9.986,-0.295,0.726,-0.448,-0.007,-0.068,0.001,88.83,20.03,997.378,-18.827,1.0,12.0,38.636,-90.228,454.724,1.593,-40
1275.216,36.987,12.836,-10.317,-0.294,0.731,-0.455,-0.003,-0.073,-0.001,88.858,19.937,997.393,-18.068,1.0,12.0,38.636,-90.228,454.724,1.593,-39
1275.641,37.119,12.912,-10.669,-0.301,0.722,-0.457,-0.005,-0.075,0.003,88.83,19.976,997.396,-17.488,1.0,12.0,38.636,-90.228,454.724,1.593,-39
1276.062,37.093,12.747,-10.482,-0.299,0.714,-0.451,-0.002,-0.069,0.001,88.785,20.074,997.367,-18.348,1.0,4.0,38.636,-90.228,454.724,1.593,-40
1276.48,36.889,12.637,-9.899,-0.304,0.717,-0.46,-0.002,-0.064,-0.0,88.73,20.082,997.363,-17.749,1.0,4.0,38.636,-90.228,454.724,1.593,-39
1276.898,36.986,12.612,-10.088,-0.293,0.722,-0.445,-0.009,-0.067,-0.0,88.757,20.156,997.379,-17.671,1.0,4.0,38.636,-90.228,454.724,1.688,-39
1277.319,37.003,12.306,-10.359,-0.31,0.713,-0.441,-0.008,-0.064,-0.001,88.812,20.058,997.377,-18.37,1.0,4.0,38.636,-90.228,454.724,1.688,-39
1277.741,37.025,12.425,-10.62,-0.31,0.715,-0.447,-0.007,-0.07,-0.002,88.794,20.205,997.391,-17.76,1.0,7.0,38.636,-90.228,457.349,1.688,-39
1278.158,37.274,12.398,-10.264,-0.308,0.726,-0.448,-0.006,-0.075,-0.002,88.821,19.998,997.365,-18.24,1.0,7.0,38.636,-90.228,457.349,1.688,-40
1278.578,37.272,12.847,-10.37,-0.302,0.718,-0.452,-0.006,-0.069,0.006,88.803,19.982,997.369,-17.969,1.0,7.0,38.636,-90.228,457.349,1.688,-39
1278.996,36.987,12.618,-10.239,-0.306,0.713,-0.453,-0.001,-0.062,-0.001,88.665,20.203,997.378,-17.191,1.0,12.0,38.636,-90.228,457.349,1.688,-39
1279.42,36.97,12.58,-10.058,-0.3,0.71,-0.446,-0.002,-0.066,0.0,88.619,20.056,997.375,-17.56,1.0,12.0,38.636,-90.228,457.349,1.688,-40
1279.841,36.856,12.692,-9.858,-0.301,0.721,-0.448,-0.006,-0.063,-0.004,88.683,20.061,997.364,-17.724,1.0,12.0,38.636,-90.228,457.349,1.688,-39
1280.263,36.846,12.592,-10.092,-0.299,0.712,-0.449,-0.01,-0.067,-0.003,88.711,19.826,997.376,-18.154,1.0,4.0,38.636,-90.228,457.349,1.688,-40
1280.682,37.141,12.209,-10.294,-0.298,0.706,-0.43,-0.005,-0.066,-0.001,88.683,19.979,997.372,-18.104,1.0,4.0,38.636,-90.228,457.349,1.688,-40
1281.1,36.897,12.912,-10.072,-0.313,0.728,-0.456,-0.004,-0.065,-0.002,88.72,19.874,997.38,-17.613,1.0,4.0,38.636,-90.228,457.349,2.892,-39
1281.517,37.239,12.461,-10.502,-0.302,0.718,-0.443,-0.005,-0.062,0.005,88.739,19.918,997.358,-17.382,1.0,4.0,38.636,-90.228,457.349,2.892,-40
1281.938,37.072,12.643,-9.707,-0.305,0.713,-0.451,-0.004,-0.065,0.001,88.73,19.776,997.388,-17.471,1.0,7.0,38.636,-90.228,459.974,2.892,-39
1282.359,36.962,12.718,-10.015,-0.299,0.714,-0.458,-0.008,-0.066,-0.001,88.711,19.804,997.346,-18.662,1.0,7.0,38.636,-90.228,459.974,2.892,-39
1282.78,36.815,12.453,-10.186,-0.303,0.719,-0.448,-0.004,-0.069,-0.004,88.693,19.766,997.391,-17.826,1.0,7.0,38.636,-90.228,459.974,2.892,-40
1283.199,37.207,12.47,-10.298,-0.293,0.727,-0.447,-0.006,-0.068,-0.002,88.628,19.948,997.37,-17.726,1.0,12.0,38.636,-90.228,459.974,2.892,-39
1283.622,37.025,12.541,-10.098,-0.306,0.714,-0.433,-0.009,-0.066,0.0,88.564,20.069,997.364,-17.223,1.0,12.0,38.636,-90.228,459.974,2.892,-39
1284.04,37.058,12.898,-10.439,-0.303,0.717,-0.437,-0.004,-0.067,-0.0,88.628,20.133,997.365,-18.645,1.0,12.0,38.636,-90.228,459.974,2.892,-39
1284.465,37.046,12.696,-10.722,-0.301,0.73,-0.441,-0.004,-0.068,0.002,88.656,20.023,997.358,-16.429,1.0,4.0,38.636,-90.228,459.974,2.892,-40
1284.881,37.035,12.596,-9.952,-0.308,0.712,-0.443,-0.008,-0.066,0.001,88.665,20.262,997.371,-17.405,1.0,4.0,38.636,-90.228,459.974,2.892,-39
1285.3,37.076,12.573,-10.153,-0.304,0.716,-0.452,-0.004,-0.067,-0.002,88.702,20.126,997.358,-16.779,1.0,4.0,38.636,-90.228,459.974,2.635,-39
1285.719,36.825,12.241,-10.367,-0.312,0.718,-0.446,-0.009,-0.066,-0.003,88.739,19.94,997.383,-18.027,1.0,4.0,38.636,-90.228,459.974,2.635,-39
1286.137,37.262,12.847,-10.518,-0.305,0.71,-0.442,-0.007,-0.07,0.002,88.739,19.819,997.368,-17.79,1.0,6.0,38.636,-90.228,462.598,2.635,-39
1286.559,37.274,12.771,-10.62,-0.313,0.711,-0.44,-0.008,-0.073,0.001,88.739,19.994,997.368,-18.165,1.0,6.0,38.636,-90.228,462.598,2.635,-39
1286.979,37.427,12.52,-10.798,-0.299,0.726,-0.444,-0.007,-0.068,0.001,88.757,19.808,997.378,-18.437,1.0,6.0,38.636,-90.228,462.598,2.635,-40
1287.397,37.217,12.525,-9.949,-0.298,0.722,-0.438,-0.001,-0.062,-0.001,88.803,19.9,997.362,-17.258,1.0,12.0,38.636,-90.228,462.598,2.635,-40
1287.816,36.768,12.845,-9.684,-0.306,0.719,-0.451,-0.006,-0.069,-0.001,88.794,19.927,997.355,-17.529,1.0,12.0,38.636,-90.228,462.598,2.635,-41
1288.235,36.905,12.531,-10.488,-0.307,0.718,-0.447,-0.011,-0.067,-0.002,88.84,19.91,997.381,-18.027,1.0,12.0,38.636,-90.228,462.598,2.635,-39
1288.658,37.272,12.366,-9.98,-0.305,0.709,-0.452,-0.01,-0.069,-0.002,88.812,19.851,997.381,-17.848,1.0,4.0,38.636,-90.228,462.598,2.635,-39
1289.079,36.893,12.594,-10.015,-0.295,0.719,-0.461,0.005,-0.065,-0.004,88.785,20.222,997.352,-17.827,1.0,4.0,38.636,-90.228,462.598,2.635,-40
1289.499,37.025,12.574,-10.891,-0.302,0.717,-0.442,-0.008,-0.073,0.001,88.766,19.95,997.348,-17.109,1.0,4.0,38.636,-90.228,462.598,3.055,-40
1289.919,37.101,12.784,-10.555,-0.303,0.721,-0.465,-0.002,-0.07,0.003,88.785,20.129,997.331,-16.831,1.0,4.0,38.636,-90.228,462.598,3.055,-39
1290.343,37.409,12.37,-10.449,-0.306,0.708,-0.456,-0.004,-0.062,0.001,88.83,20.21,997.362,-17.471,1.0,6.0,38.636,-90.228,464.895,3.055,-39
1290.761,37.113,12.745,-10.011,-0.306,0.746,-0.452,-0.008,-0.065,0.002,88.83,19.861,997.346,-17.404,1.0,6.0,38.636,-90.228,464.895,3.055,-39
